bodega_id,sku,nombre_raw,nombre_norm,unidad
rest_fuentes_ayb,7179,PASTA EN TORNILLOS,PASTA EN TORNILLOS,Kilogram
rest_fuentes_ayb,7181,PASTA FIDEOS,PASTA FIDEOS,Kilogram
rest_fuentes_ayb,,PASTEL CARNE RANCHERO,PASTEL CARNE RANCHERO,Unidad
rest_fuentes_ayb,,PASTEL DE MANZANA PASTRY,PASTEL DE MANZANA PASTRY,Unidad
rest_fuentes_ayb,,PASTEL POLLO CARBONA,PASTEL POLLO CARBONA,Unidad
rest_fuentes_ayb,,PATACONES,PATACONES,Kilogram
rest_fuentes_ayb,5126,PATILLA,PATILLA,Kilogram
rest_fuentes_ayb,2048,PECHO DE RES,PECHO DE RES,Kilogram
rest_fuentes_ayb,,PECHO DE RES X 63 GR (PA),PECHO DE RES X 63 GR (PA),Portion
rest_fuentes_ayb,,PEPERONI MADURADO,PEPERONI MADURADO,Kilogram
rest_fuentes_ayb,7192,PEPINILLOS EN VINAGRE,PEPINILLOS EN VINAGRE,Kilogram
rest_fuentes_ayb,5127,PEPINO COHOMBRO,PEPINO COHOMBRO,Kilogram
rest_fuentes_ayb,5130,PERA,PERA,Kilogram
rest_fuentes_ayb,5131,PEREJIL,PEREJIL,Kilogram
rest_fuentes_ayb,3021,PIERNA PERNIL DE POLLO,PIERNA PERNIL DE POLLO,Kilogram
rest_fuentes_ayb,,PIERNITA DE POLLO,PIERNITA DE POLLO,Kilogram
rest_fuentes_ayb,5008,PIMENTON,PIMENTON,Kilogram
rest_fuentes_ayb,7198,PIMIENTA MOLIDA,PIMIENTA MOLIDA,Kilogram
rest_fuentes_ayb,7199,PIMIENTA NEGRA,PIMIENTA NEGRA,Kilogram
rest_fuentes_ayb,5132,PIÑA,PINA,Kilogram
rest_fuentes_ayb,7203,PIÑA CUADROS,PINA CUADROS,Kilogram
rest_fuentes_ayb,,PIZZA INDIVIDUAL CARNES COMPRADA,PIZZA INDIVIDUAL CARNES COMPRADA,Unidad
rest_fuentes_ayb,,PIZZA INDIVIDUAL HAWAIANA COMPRADA,PIZZA INDIVIDUAL HAWAIANA COMPRADA,Unidad
rest_fuentes_ayb,,PIZZA INDIVIDUAL POLLO COMPRADA,PIZZA INDIVIDUAL POLLO COMPRADA,Unidad
rest_fuentes_ayb,5134,PLATANO ARTON,PLATANO ARTON,Kilogram
rest_fuentes_ayb,3022,POLLO ENTERO,POLLO ENTERO,Kilogram
rest_fuentes_ayb,,PORCION ARROZ PISCILAGO (PA),PORCION ARROZ PISCILAGO (PA),Unidad
rest_fuentes_ayb,,PORCION COSTILLA CERDO X 100 GRS (PA),PORCION COSTILLA CERDO X 100 GRS (PA),Unidad
rest_fuentes_ayb,,PORCION COSTILLA CERDO X 300 GR (PA),PORCION COSTILLA CERDO X 300 GR (PA),Unidad
rest_fuentes_ayb,,PORCION COSTILLA RES X 150 GRS (PA),PORCION COSTILLA RES X 150 GRS (PA),Unidad
rest_fuentes_ayb,,PORCION DE CADERA X 100 GRS (PA),PORCION DE CADERA X 100 GRS (PA),Portion
rest_fuentes_ayb,,PORCION DE CADERA X 130 GRS (PA),PORCION DE CADERA X 130 GRS (PA),Portion
rest_fuentes_ayb,,PORCION DE CADERA X100 GRS,PORCION DE CADERA X100 GRS,Portion
rest_fuentes_ayb,,PORCION DE LOMO DE CERDO X 100 GRS (PA),PORCION DE LOMO DE CERDO X 100 GRS (PA),Portion
rest_fuentes_ayb,,PORCION DE MOJARRA X 300 GRS (PA),PORCION DE MOJARRA X 300 GRS (PA),Unidad
rest_fuentes_ayb,,PORCION DE TOCINO DE CERDO X 100GR (PA),PORCION DE TOCINO DE CERDO X 100GR (PA),Unidad
rest_fuentes_ayb,,PORCION FILETE PECHUGA X 100 GRS (PA),PORCION FILETE PECHUGA X 100 GRS (PA),Portion
rest_fuentes_ayb,,PORCION FILETE PECHUGA X 230 GRS (PA),PORCION FILETE PECHUGA X 230 GRS (PA),Portion
rest_fuentes_ayb,,PORCION PULPA DE CERDO X 100 GRS (PA),PORCION PULPA DE CERDO X 100 GRS (PA),Unidad
rest_fuentes_ayb,2053,PULPA DE CERDO,PULPA DE CERDO,Kilogram
rest_fuentes_ayb,5138,PULPA DE FRUTA CONGELADA,PULPA DE FRUTA CONGELADA,Kilogram
rest_fuentes_ayb,8021,QUESILLO,QUESILLO,Kilogram
rest_fuentes_ayb,,QUESO AMERICAN SINGL KRAFT,QUESO AMERICAN SINGL KRAFT,Kilogram
rest_fuentes_ayb,8042,QUESO CREMA,QUESO CREMA,Kilogram
rest_fuentes_ayb,8057,QUESO MOZARELLA,QUESO MOZARELLA,Kilogram
rest_fuentes_ayb,8061,QUESO PARMESANO RALLADO,QUESO PARMESANO RALLADO,Kilogram
rest_fuentes_ayb,5140,RAIZ CHINA,RAIZ CHINA,Kilogram
rest_fuentes_ayb,,RECORTE FILETE DE PECHUGA (PA),RECORTE FILETE DE PECHUGA (PA),Unidad
rest_fuentes_ayb,29060,RED BULLIZANTE RED BULL,RED BULLIZANTE RED BULL,Unidad
rest_fuentes_ayb,5141,REMOLACHA,REMOLACHA,Kilogram
rest_fuentes_ayb,,RUB SECO CARNE HAMBURGUESA PISCILAGO (PA),RUB SECO CARNE HAMBURGUESA PISCILAGO (PA),Portion
rest_fuentes_ayb,5147,RUGULA,RUGULA,Kilogram
rest_fuentes_ayb,,SAL,SAL,Kilogram
rest_fuentes_ayb,7550,SAL  SOBRE,SAL SOBRE,Unidad
rest_fuentes_ayb,4069,SALCHICHA AMERICANA,SALCHICHA AMERICANA,Unidad
rest_fuentes_ayb,,SALPICON PISCILAGO (PA),SALPICON PISCILAGO (PA),Unidad
rest_fuentes_ayb,7230,SALSA BBQ,SALSA BBQ,Kilogram
rest_fuentes_ayb,,SALSA CHIPOTLE,SALSA CHIPOTLE,Kilogram
rest_fuentes_ayb,7317,SALSA DE AJI,SALSA DE AJI,Liter
rest_fuentes_ayb,,SALSA DE QUESO Y AJO PISCILAGO (PA),SALSA DE QUESO Y AJO PISCILAGO (PA),Unidad
rest_fuentes_ayb,7319,SALSA DE SOYA,SALSA DE SOYA,Liter
rest_fuentes_ayb,1483105,SALSA DE SOYA SOBRE,SALSA DE SOYA SOBRE,Unidad
rest_fuentes_ayb,7237,SALSA DE TOMATE,SALSA DE TOMATE,Kilogram
rest_fuentes_ayb,7552,SALSA DE TOMATE SOBRE,SALSA DE TOMATE SOBRE,Unidad
rest_fuentes_ayb,,SALSA ESPECIAL PARA HAMBURGUESA (PA),SALSA ESPECIAL PARA HAMBURGUESA (PA),Portion
rest_fuentes_ayb,7321,SALSA NEGRA,SALSA NEGRA,Liter
rest_fuentes_ayb,,SALSA PESTO PISCILAGO (PA),SALSA PESTO PISCILAGO (PA),Portion
rest_fuentes_ayb,7323,SALSA TERIYAKI,SALSA TERIYAKI,Liter
rest_fuentes_ayb,7247,SALVADO,SALVADO,Kilogram
rest_fuentes_ayb,,SEMILLA DE CHIA,SEMILLA DE CHIA,Kilogram
rest_fuentes_ayb,1373573,SEMILLAS DE CHIA,SEMILLAS DE CHIA,Kilogram
rest_fuentes_ayb,,SILLAO ROSSI,SILLAO ROSSI,Liter
rest_fuentes_ayb,7258,SPAGUETTI,SPAGUETTI,Kilogram
rest_fuentes_ayb,5149,SUCHINI AMARILLO,SUCHINI AMARILLO,Kilogram
rest_fuentes_ayb,5150,SUCHINI VERDE,SUCHINI VERDE,Kilogram
rest_fuentes_ayb,,TAJIN,TAJIN,Kilogram
rest_fuentes_ayb,,TAJIN SALSA EN POLVO,TAJIN SALSA EN POLVO,Kilogram
rest_fuentes_ayb,,TAMAL X 350 GRS,TAMAL X 350 GRS,Unidad
rest_fuentes_ayb,1472817,TEQUILA DON JULIO 70 CRISTALINO,TEQUILA DON JULIO 70 CRISTALINO,Liter
rest_fuentes_ayb,27039,TEQUILA JOSE CUERVO,TEQUILA JOSE CUERVO,Liter
rest_fuentes_ayb,,TEQUILA REPOSADO OLMECA,TEQUILA REPOSADO OLMECA,Liter
rest_fuentes_ayb,4047,TOCINETA,TOCINETA,Kilogram
rest_fuentes_ayb,4048,TOCINETA AHUMADA,TOCINETA AHUMADA,Kilogram
rest_fuentes_ayb,2063,TOCINETA DE CERDO,TOCINETA DE CERDO,Kilogram
rest_fuentes_ayb,5153,TOMATE CHERRY,TOMATE CHERRY,Kilogram
rest_fuentes_ayb,5154,TOMATE CHONTO,TOMATE CHONTO,Kilogram
rest_fuentes_ayb,5156,TOMATE MILANO,TOMATE MILANO,Kilogram
rest_fuentes_ayb,5158,TOMILLO,TOMILLO,Kilogram
rest_fuentes_ayb,,TORTA CASERA PISCILAGO (PA),TORTA CASERA PISCILAGO (PA),Unidad
rest_fuentes_ayb,1042498,TORTILLA BIMBO,TORTILLA BIMBO,Unidad
rest_fuentes_ayb,,TROZOS DE FRUTA CONGELADA,TROZOS DE FRUTA CONGELADA,Kilogram
rest_fuentes_ayb,5159,UCHUVA,UCHUVA,Kilogram
rest_fuentes_ayb,5160,UVA  QUEEN N,UVA QUEEN N,Kilogram
rest_fuentes_ayb,5162,UVA ISABELA,UVA ISABELA,Kilogram
rest_fuentes_ayb,5163,UVAS CHILENAS,UVAS CHILENAS,Kilogram
rest_fuentes_ayb,7283,UVAS PASAS,UVAS PASAS,Kilogram
rest_fuentes_ayb,,VERDURAS MIXTAS MC CAIN,VERDURAS MIXTAS MC CAIN,Kilogram
rest_fuentes_ayb,7327,VINAGRE BALSAMICO,VINAGRE BALSAMICO,Liter
rest_fuentes_ayb,7328,VINAGRE BLANCO,VINAGRE BLANCO,Liter
rest_fuentes_ayb,7329,VINAGRE DE ARROZ,VINAGRE DE ARROZ,Liter
rest_fuentes_ayb,,VINAGRETA SOBRES,VINAGRETA SOBRES,Unidad
rest_fuentes_ayb,,VINO ALTO LOS CARN MERLOT,VINO ALTO LOS CARN MERLOT,Liter
rest_fuentes_ayb,26051,VINO BLANCO TETRA,VINO BLANCO TETRA,Liter
rest_fuentes_ayb,,VINO ESPUMOSO JP ICE ROSADO,VINO ESPUMOSO JP ICE ROSADO,Liter
rest_fuentes_ayb,26171,VINO LAMBRUSCO ROSADO,VINO LAMBRUSCO ROSADO,Liter
rest_fuentes_ayb,,VINO LEYENDA SAUVIGNON BLANC,VINO LEYENDA SAUVIGNON BLANC,Liter
rest_fuentes_ayb,26195,VINO MARQUES DE RISCAL TINTO,VINO MARQUES DE RISCAL TINTO,Liter
rest_fuentes_ayb,26198,VINO MARQUES RUEDA BLANCO,VINO MARQUES RUEDA BLANCO,Liter
rest_fuentes_ayb,,VINO SEGURA VIUDAS BLANCO,VINO SEGURA VIUDAS BLANCO,Liter
rest_fuentes_ayb,26039,VINO TINTO TETRAPACK,VINO TINTO TETRAPACK,Liter
rest_fuentes_ayb,26322,VINO UNDURRAGA ROSE,VINO UNDURRAGA ROSE,Liter
rest_fuentes_ayb,26323,VINO UNDURRAGA SAUVIGÑON BLANCO,VINO UNDURRAGA SAUVIGNON BLANCO,Liter
rest_fuentes_ayb,27044,VODKA GREY GOOX,VODKA GREY GOOX,Liter
rest_fuentes_ayb,25004,WHISKI SELLO NEGRO,WHISKI SELLO NEGRO,Liter
rest_fuentes_ayb,25006,WHISKY BUCHANAN 18 AÑOS,WHISKY BUCHANAN 18 ANOS,Liter
rest_fuentes_ayb,,WHISKY BUCHANAN¨S MASTER,WHISKY BUCHANAN S MASTER,Liter
rest_fuentes_ayb,25007,WHISKY BUCHANANS 12 AÑOS,WHISKY BUCHANANS 12 ANOS,Liter
rest_fuentes_ayb,25012,WHISKY OLD PARR 12 AÑOS,WHISKY OLD PARR 12 ANOS,Liter
rest_fuentes_ayb,,WHISKY OLD PARR 18 AÑOS,WHISKY OLD PARR 18 ANOS,Liter
rest_fuentes_ayb,8306,YOGUR VASO,YOGUR VASO,Unidad
rest_fuentes_ayb,8311,YOGURT FINESSE VASO,YOGURT FINESSE VASO,Unidad
rest_fuentes_ayb,,YOGURT GRIEGO,YOGURT GRIEGO,Liter
rest_fuentes_ayb,5167,ZANAHORIA,ZANAHORIA,Kilogram
rest_fuentes_suministros,95026266, PLATO BLANCO RECTANGULAR,PLATO BLANCO RECTANGULAR,Unidad
rest_fuentes_suministros,97502964, BALDE PLASTICO 10 LTS,BALDE PLASTICO 10 LTS,Unidad
rest_fuentes_suministros,97503242,ABRELATAS MARIPOSA  FB,ABRELATAS MARIPOSA FB,Unidad
rest_fuentes_suministros,95027285,AFVT) ANTIMICROBIANO FRUTAS Y VERDURAS,AFVT) ANTIMICROBIANO FRUTAS Y VERDURAS,Unidad
rest_fuentes_suministros,95023788,ALCOHOL GLICERINADO 500ML CON VALVULA,ALCOHOL GLICERINADO 500ML CON VALVULA,Unidad
rest_fuentes_suministros,97509265,AZAFATE  1_2 GN x 10 M- NAC,AZAFATE 1_2 GN X 10 M- NAC,Unidad
rest_fuentes_suministros,97509264,AZAFATE  1_3 GN x 10 cm NAC,AZAFATE 1_3 GN X 10 CM NAC,Unidad
rest_fuentes_suministros,97509263,AZAFATE  1_6 GN x 10 cm NAC,AZAFATE 1_6 GN X 10 CM NAC,Unidad
rest_fuentes_suministros,95032184,BANDEJA EN EARTH PACT 38 X 28,BANDEJA EN EARTH PACT 38 X 28,Unidad
rest_fuentes_suministros,95019181,BANDEJA RECTANGULAR,BANDEJA RECTANGULAR,Unidad
rest_fuentes_suministros,95023864,BARRAIMANTADA TRAMONTINA,BARRAIMANTADA TRAMONTINA,Unidad
rest_fuentes_suministros,97509254,BATIDOR GLOBO 30 CMS INOXIDABLE NAC,BATIDOR GLOBO 30 CMS INOXIDABLE NAC,Unidad
rest_fuentes_suministros,95023827,BOLSA BLANCA RESD APROV 40X60 PAQ X 50,BOLSA BLANCA RESD APROV 40X60 PAQ X 50,Unidad
rest_fuentes_suministros,95023833,BOLSA BLANCA RESD APROV 90X110 CAL 2,BOLSA BLANCA RESD APROV 90X110 CAL 2,Unidad
rest_fuentes_suministros,95005752,BOLSA CANASTILLA 24X39 PULG CAL 1 X KILO,BOLSA CANASTILLA 24X39 PULG CAL 1 X KILO,Unidad
rest_fuentes_suministros,95023286,BOLSA EMPAQUE AL VACIO*22CM*18CM*70 MIC,BOLSA EMPAQUE AL VACIO*22CM*18CM*70 MIC,Unidad
rest_fuentes_suministros,95023287,BOLSA EMPAQUE AL VACIO*30CM*20CM*70 MIC,BOLSA EMPAQUE AL VACIO*30CM*20CM*70 MIC,Unidad
rest_fuentes_suministros,95023288,BOLSA EMPAQUE AL VACIO*42 CM*35CM*70 MIC,BOLSA EMPAQUE AL VACIO*42 CM*35CM*70 MIC,Unidad
rest_fuentes_suministros,95023828,BOLSA NEGRA RESD NO APROV 40X60 PAQ X 50,BOLSA NEGRA RESD NO APROV 40X60 PAQ X 50,Unidad
rest_fuentes_suministros,95023834,BOLSA NEGRA RESD NO APROV  90X1110 CAL 2,BOLSA NEGRA RESD NO APROV 90X1110 CAL 2,Unidad
rest_fuentes_suministros,95024135,BOLSA PAPEL ANTIGRASO ANTOJOS,BOLSA PAPEL ANTIGRASO ANTOJOS,Unidad
rest_fuentes_suministros,95009618,BOLSA PARAFIN.HAMBUR 20X20 CAL 2 PAQX100,BOLSA PARAFIN.HAMBUR 20X20 CAL 2 PAQX100,Unidad
rest_fuentes_suministros,95020302,BOLSA RESELLABLE 18 X 17 CM PAQ X 100,BOLSA RESELLABLE 18 X 17 CM PAQ X 100,Unidad
rest_fuentes_suministros,95023835,BOLSA VERDE RESD ORG APROV 90X110 CAL 2,BOLSA VERDE RESD ORG APROV 90X110 CAL 2,Unidad
rest_fuentes_suministros,95024101,BOTELLA DE VIDRIO 250 CC,BOTELLA DE VIDRIO 250 CC,Unidad
rest_fuentes_suministros,95025023,BOWL 1.300 ML CON TAPA,BOWL 1.300 ML CON TAPA,Unidad
rest_fuentes_suministros,97502892,BOWL ACERO INOXIDABLE 3 LT FB,BOWL ACERO INOXIDABLE 3 LT FB,Unidad
rest_fuentes_suministros,97502894,BOWL ACERO INOXIDABLE 4 LT FB,BOWL ACERO INOXIDABLE 4 LT FB,Unidad
rest_fuentes_suministros,97502896,BOWL ACERO INOXIDABLE 8 LT FB,BOWL ACERO INOXIDABLE 8 LT FB,Unidad
rest_fuentes_suministros,95025962,BOWLS KRAFT 26 ONZ- PQ*50,BOWLS KRAFT 26 ONZ- PQ*50,Unidad
rest_fuentes_suministros,95013346,CABO PARA ESCOBA METALICO,CABO PARA ESCOBA METALICO,Unidad
rest_fuentes_suministros,95013356,CAJA MENU INFANTIL IMPR. 15.5X10X9.5 CM,CAJA MENU INFANTIL IMPR. 15.5X10X9.5 CM,Unidad
rest_fuentes_suministros,95001097,CAJA PORTA PERROS IMPRESA PAQX250,CAJA PORTA PERROS IMPRESA PAQX250,Unidad
rest_fuentes_suministros,97503118,CALDERO ALUM FUND TAPA 36CM 11.4LT FB,CALDERO ALUM FUND TAPA 36CM 11.4LT FB,Unidad
rest_fuentes_suministros,97503120,CALDERO ALUM FUND TAPA 44CM 17LT FB,CALDERO ALUM FUND TAPA 44CM 17LT FB,Unidad
rest_fuentes_suministros,95004147,COLADOR CHINO GRANDE,COLADOR CHINO GRANDE,Unidad
rest_fuentes_suministros,95024223,COPA DE 1/2 OZ CON TAPA,COPA DE 1/2 OZ CON TAPA,Unidad
rest_fuentes_suministros,95031186,CORTADOR DE HUEVOS,CORTADOR DE HUEVOS,Unidad
rest_fuentes_suministros,95008754,CORTADOR DE PIZZA PROFESIONAL,CORTADOR DE PIZZA PROFESIONAL,Unidad
rest_fuentes_suministros,95001224,COSEDORA ESTANDAR 26/6 REF. 570,COSEDORA ESTANDAR 26/6 REF. 570,Unidad
rest_fuentes_suministros,,CUCHARA DE POSTRE,CUCHARA DE POSTRE,Unidad
rest_fuentes_suministros,97502906,CUCHARA HELADO  FB,CUCHARA HELADO FB,Unidad
rest_fuentes_suministros,95025957,CUCHARA POSTRE   ALMIDÓN . MAÍZ PTE* 100,CUCHARA POSTRE ALMIDON . MAIZ PTE* 100,Unidad
rest_fuentes_suministros,95022333,CUCHARA SERVIR ACERO INOX,CUCHARA SERVIR ACERO INOX,Unidad
rest_fuentes_suministros,97509234,CUCHARON 8 ONZAS  NAC,CUCHARON 8 ONZAS NAC,Unidad
rest_fuentes_suministros,97503165,"CUCHILLO 10"" MANGO AMARILLO","CUCHILLO 10"" MANGO AMARILLO",Unidad
rest_fuentes_suministros,97503169,"CUCHILLO 10"" MANGO AZUL","CUCHILLO 10"" MANGO AZUL",Unidad
rest_fuentes_suministros,97503163,"CUCHILLO 10"" MANGO BLANCO","CUCHILLO 10"" MANGO BLANCO",Unidad
rest_fuentes_suministros,97503171,"CUCHILLO 10"" MANGO ROJO","CUCHILLO 10"" MANGO ROJO",Unidad
rest_fuentes_suministros,97503167,"CUCHILLO 10"" MANGO VERDE NAC","CUCHILLO 10"" MANGO VERDE NAC",Unidad
rest_fuentes_suministros,97503149,"CUCHILLO 6"""" MANGO NEGRO NAC","CUCHILLO 6"""" MANGO NEGRO NAC",Unidad
rest_fuentes_suministros,95021169,"CUCHILLO DESHUESAR DE 6""","CUCHILLO DESHUESAR DE 6""",Unidad
rest_fuentes_suministros,97503177,"CUCHILLO LEGUMBRES 4"""" NAC","CUCHILLO LEGUMBRES 4"""" NAC",Unidad
rest_fuentes_suministros,95021392,DESENGRASANTE G PLUS 3780 ML,DESENGRASANTE G PLUS 3780 ML,Unidad
rest_fuentes_suministros,95021396,DESINFECTANTE ALIMENTOS XY-12 3780ML,DESINFECTANTE ALIMENTOS XY-12 3780ML,Unidad
rest_fuentes_suministros,95021390,DESINFECTANTE AMBIENTES WHISPERV 3780ML,DESINFECTANTE AMBIENTES WHISPERV 3780ML,Unidad
rest_fuentes_suministros,95021401,DETERG ENZIMATICO PISO WASH&WALK 9450ML,DETERG ENZIMATICO PISO WASH&WALK 9450ML,Unidad
rest_fuentes_suministros,95021410,DETERGENTE MULTIUSO PANTASTIC 20 LITROS,DETERGENTE MULTIUSO PANTASTIC 20 LITROS,Unidad
rest_fuentes_suministros,95004114,ESCOBA DURA 37CM MANGO MADERA,ESCOBA DURA 37CM MANGO MADERA,Unidad
rest_fuentes_suministros,95004115,ESCOBA FIBRA SUAVE,ESCOBA FIBRA SUAVE,Unidad
rest_fuentes_suministros,97503296,ESCURRIDOR FRITOS  FB,ESCURRIDOR FRITOS FB,Unidad
rest_fuentes_suministros,95001245,ESFERO TINTA NEGRA,ESFERO TINTA NEGRA,Unidad
rest_fuentes_suministros,95026729,ESPATULA  FRITURA 5X2,ESPATULA FRITURA 5X2,Unidad
rest_fuentes_suministros,97503199,ESPATULA FRITURA 6X3 1/2 CM BOG,ESPATULA FRITURA 6X3 1/2 CM BOG,Unidad
rest_fuentes_suministros,95022559,ESPATULA PARA PIZZA,ESPATULA PARA PIZZA,Unidad
rest_fuentes_suministros,95026727,ESPATULA REPOSTERIA 10 PULGADAS,ESPATULA REPOSTERIA 10 PULGADAS,Unidad
rest_fuentes_suministros,95026728,ESPATULA REPOSTERIA 6 PULGADAS,ESPATULA REPOSTERIA 6 PULGADAS,Unidad
rest_fuentes_suministros,95024156,ESPATULA RESISTENTEN AL CALOR,ESPATULA RESISTENTEN AL CALOR,Unidad
rest_fuentes_suministros,95009678,ESPONJA HORNOS PARRILLA 3M ROLLO X 5 MT,ESPONJA HORNOS PARRILLA 3M ROLLO X 5 MT,Unidad
rest_fuentes_suministros,95031010,ETIQUETA ROTACION AYB,ETIQUETA ROTACION AYB,Unidad
rest_fuentes_suministros,95004116,EXPRIMIDOR TRAPERO 33-35 LITROS,EXPRIMIDOR TRAPERO 33-35 LITROS,Unidad
rest_fuentes_suministros,95001089,F-393 VALERA COMIDA-PERSONAL LIBX50,F-393 VALERA COMIDA-PERSONAL LIBX50,Unidad
rest_fuentes_suministros,95001482,GANCHO COSEDORA 26/6 ESTANDAR X 5000 UN,GANCHO COSEDORA 26/6 ESTANDAR X 5000 UN,Unidad
rest_fuentes_suministros,95010470,GUANTE CAUCHO AFELPADO AMARILLO T.L,GUANTE CAUCHO AFELPADO AMARILLO T.L,Unidad
rest_fuentes_suministros,95009582,GUANTE DE CAUCHO CAL. 35 No 9 PAR,GUANTE DE CAUCHO CAL. 35 NO 9 PAR,Unidad
rest_fuentes_suministros,95010466,GUANTE DE NITRILO  TALLA M CJ X 50 PARES,GUANTE DE NITRILO TALLA M CJ X 50 PARES,Unidad
rest_fuentes_suministros,95010394,GUANTES DE POLIETILENO CJX50 PARES,GUANTES DE POLIETILENO CJX50 PARES,Unidad
rest_fuentes_suministros,95031303,JABON LÍQUIDO EPROCARE 3780ML/1 GALÓN,JABON LIQUIDO EPROCARE 3780ML/1 GALON,Unidad
rest_fuentes_suministros,95008221,LIJA AGUA No. 120,LIJA AGUA NO. 120,Unidad
rest_fuentes_suministros,95009577,LIMPION PAPEL NATURAL INDUSTR RLLX550MT,LIMPION PAPEL NATURAL INDUSTR RLLX550MT,Unidad
rest_fuentes_suministros,95006744,LIMPION WYPOL X-70 REUTILIZABLE CJ X 6RLS,LIMPION WYPOL X-70 REUTILIZABLE CJ X 6RLS,Unidad
rest_fuentes_suministros,95032256,MALLA DE PIZZA 30 CMS,MALLA DE PIZZA 30 CMS,Unidad
rest_fuentes_suministros,95032257,MALLA DE PIZZA 36 CMS,MALLA DE PIZZA 36 CMS,Unidad
rest_fuentes_suministros,95032258,MALLA DE PIZZA 46 CMS,MALLA DE PIZZA 46 CMS,Unidad
rest_fuentes_suministros,95019897,MALLA DELGADA A&B PARA EL CABELLO 50MM,MALLA DELGADA A&B PARA EL CABELLO 50MM,Unidad
rest_fuentes_suministros,95022736,MANDOLINA ACERO INOX,MANDOLINA ACERO INOX,Unidad
rest_fuentes_suministros,95001252,MARCADOR PERMANENTE NEGRO,MARCADOR PERMANENTE NEGRO,Unidad
rest_fuentes_suministros,95004482,MASCARILLA DESECHABLE CAUCHOS CJX50 UN,MASCARILLA DESECHABLE CAUCHOS CJX50 UN,Unidad
rest_fuentes_suministros,95004117,MECHA PARA TRAPERO REF.1000 DE 405 GR,MECHA PARA TRAPERO REF.1000 DE 405 GR,Unidad
rest_fuentes_suministros,95023482,MEZCLADOR EN MADERA 11CM PAQ X 1000,MEZCLADOR EN MADERA 11CM PAQ X 1000,Unidad
rest_fuentes_suministros,95032368,MOLDE ALUMINIO LASAÑA 16 ONZAS,MOLDE ALUMINIO LASANA 16 ONZAS,Unidad
rest_fuentes_suministros,97502918,OLLA A PRESION 15 LT,OLLA A PRESION 15 LT,Unidad
rest_fuentes_suministros,95019798,ORGANIZADOR  PORTA ESCOBA,ORGANIZADOR PORTA ESCOBA,Unidad
rest_fuentes_suministros,95009613,PALILLO MADERA PARA HAMBURGUESA PAQX100,PALILLO MADERA PARA HAMBURGUESA PAQX100,Unidad
rest_fuentes_suministros,95023584,PALO DE BAMBU ROJO,PALO DE BAMBU ROJO,Unidad
rest_fuentes_suministros,95004221,PAPEL ALUMINIO ROLLO 12 X  300 FT,PAPEL ALUMINIO ROLLO 12 X 300 FT,Unidad
rest_fuentes_suministros,95001306,PAPEL FOTOCOPIA TAMAÑO CARTA 75 GR,PAPEL FOTOCOPIA TAMANO CARTA 75 GR,Unidad
rest_fuentes_suministros,95023350,PASTILLA LIMPIADOR HORNO AZUL BALDE X150,PASTILLA LIMPIADOR HORNO AZUL BALDE X150,Unidad
rest_fuentes_suministros,95024760,PASTILLA LIMPIADOR HORNO VERDE BALDEX150,PASTILLA LIMPIADOR HORNO VERDE BALDEX150,Unidad
rest_fuentes_suministros,97502982,PEROL ANODIZADO 24 CM FB,PEROL ANODIZADO 24 CM FB,Unidad
rest_fuentes_suministros,97501556,PIEDRA DE AFILAR DOBLE FAZ,PIEDRA DE AFILAR DOBLE FAZ,Unidad
rest_fuentes_suministros,95023201,PIMENTERO EN ACERO INOXIDABLE,PIMENTERO EN ACERO INOXIDABLE,Unidad
rest_fuentes_suministros,95006710,PITILLO DE PAPEL CAJA,PITILLO DE PAPEL CAJA,Unidad
rest_fuentes_suministros,95027684,PLATO 15CM  PULPA CAÑA PTE*20 UN,PLATO 15CM PULPA CANA PTE*20 UN,Unidad
rest_fuentes_suministros,95024943,PLATO CUADRADO PULPA 26 CM 250X50,PLATO CUADRADO PULPA 26 CM 250X50,Unidad
rest_fuentes_suministros,95025974,PORTACOMIDA J1 PULPA DE PAPEL PTE*50,PORTACOMIDA J1 PULPA DE PAPEL PTE*50,Unidad
rest_fuentes_suministros,95004118,"PORTATRAPERO METALICO 2 MARIP1,50CM","PORTATRAPERO METALICO 2 MARIP1,50CM",Unidad
rest_fuentes_suministros,95004100,RECOGEDOR BASURA PLASTICO,RECOGEDOR BASURA PLASTICO,Unidad
rest_fuentes_suministros,95005698,RELOJ DE PARED,RELOJ DE PARED,Unidad
rest_fuentes_suministros,95004428,ROLLO VINILPEL EMP.FRUVER 300MMX1500MT,ROLLO VINILPEL EMP.FRUVER 300MMX1500MT,Unidad
rest_fuentes_suministros,95012626,SALERO ACERO INOX IND 1,SALERO ACERO INOX IND 1,Unidad
rest_fuentes_suministros,95007665,SALSERO PLASTICO TRANSPRENTE,SALSERO PLASTICO TRANSPRENTE,Unidad
rest_fuentes_suministros,95031800,SERVILLETAS BIODEGRADABLES,SERVILLETAS BIODEGRADABLES,Unidad
rest_fuentes_suministros,95025960,SET CUCHARA SERVIL  A.MAIZ  PAQ*100,SET CUCHARA SERVIL A.MAIZ PAQ*100,Unidad
rest_fuentes_suministros,,SET TENED CUCHI SERVIL PP BIOD PQT X 100,SET TENED CUCHI SERVIL PP BIOD PQT X 100,Unidad
